order_id,customer_id,customer_name,city,region,product_id,product_name,product_category,store_id,order_date,unit_price,quantity,total_amount
1252,6,Jytte Ibsen,Silkeborg,Region Midtjylland,12,Logitech MX Master 3S Mouse,Computing,2.0,2023-11-12 18:54:06,800,1,800
1252,6,Jytte Ibsen,Silkeborg,Region Midtjylland,5,USB-C Charging Cable,Accessories,15.0,2023-11-12 18:54:06,150,1,150
2111,2,Karin Kierkegaard,københavn,Region Hovedstaden,10,Kindle Paperwhite,Computing,1.0,2023-11-12 18:54:06,1500,3,4500
1279,24,Yourik Yates,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,8.0,14/11/2023,1500,3,4500
1279,24,Yourik Yates,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,14.0,2023-11-14 18:54:06,15000,1,15000
2485,186,Ragner Raae,København,Region Hovedstaden,6,Screen Protector Kit, Accessories ,3.0,2023-11-14 18:54:06,200,1,200
2439,164,Tina Thegler,KØBENHAVN,Region Hovedstaden,5,USB-C Charging Cable,Accessories,1.0,15/11/2023,150,2,300
2439,164,Tina Thegler,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,2.0,2023-11-15 18:54:06,250,1,250
1765,42,Yourik Yates, København ,Region Hovedstaden,6,Screen Protector Kit,Accessories,,2023-11-18 18:54:06,200,1,200
1765,42,Yourik Yates,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,12.0,18/11/2023,250,3,750
1919,138,Kristen Knudsen,Vejle,Region Syddanmark,12,Logitech MX Master 3S Mouse,Computing,9.0,2023-11-18 18:54:06,800,1,800
2124,72,Othilde Olsen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,2.0,2023-11-18 18:54:06,800,1,800
2124,72,Othilde Olsen,københavn,Region Hovedstaden,10,Kindle Paperwhite,Computing,3.0,2023-11-18 18:54:06,1500,1,1500
2262,64,Julie Holm,Hjørring,Region Nordjylland,10,Kindle Paperwhite,Computing,8.0,2023-11-18 18:54:06,1500,1,1500
2197,157,Viggo Vigen,Frederikshavn,Region Nordjylland,4,iPhone 15 Pro Max, Mobile ,1.0,2023-11-19 18:54:06,12500,2,25000
2197,157,Viggo Vigen,Frederikshavn,Region Nordjylland,12,Logitech MX Master 3S Mouse,Computing,10.0,2023-11-19 18:54:06,800,2,1600
2197,157,Viggo Vigen,Frederikshavn,Region Nordjylland,7,AA Alkaline Batteries,Accessories,2.0,2023-11-19 18:54:06,80,1,80
2197,157,Viggo Vigen,Frederikshavn,Region Nordjylland,4,iPhone 15 Pro Max,Mobile,,2023-11-19 18:54:06,12500,1,12500
1496,168,Peter Sorensen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,10.0,2023-11-20 18:54:06,250,4,1000
1496,168,Peter Sorensen,KØBENHAVN,Region Hovedstaden,6,Screen Protector Kit,Accessories,15.0,2023-11-20 18:54:06,200,1,200
2337,49,Erik Albertsen,Viborg,Region Midtjylland,5,USB-C Charging Cable,Accessories,13.0,2023-11-20 18:54:06,150,1,150
2337,49,Erik Albertsen,Viborg,Region Midtjylland,1,MacBook Pro M3 Max,Computing,3.0,2023-11-20 18:54:06,28000,2,56000
2078,190,Soren Sorensen,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,5.0,2023-11-25 18:54:06,3800,1,3800
2057,146,Astrid Kristensen, Sæby ,Region Nordjylland,6,Screen Protector Kit,Accessories,4.0,2023-11-26 18:54:06,200,1,200
1963,35,Ivar Hansen,Lyngby,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,2.0,2023-11-27 18:54:06,18000,1,18000
2196,153,Quincy Quist, København ,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,1.0,2023-11-27 18:54:06,18000,3,54000
2196,153,Quincy Quist,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,4.0,2023-11-27 18:54:06,800,1,800
2196,153,Quincy Quist,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,2.0,2023-11-27 18:54:06,250,2,500
2196,153,Quincy Quist,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,8.0,2023-11-27 18:54:06,3800,2,7600
2196,153,Quincy Quist,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,6.0,2023-11-27 18:54:06,800,2,1600
2208,131,Jytte Ibsen,københavn,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV", Home Entertainment ,1.0,2023-11-27 18:54:06,15000,1,15000
1485,73,Niels Jacobsen, Frederiksberg ,Region Hovedstaden,5,USB-C Charging Cable,Accessories,,2023-11-29 18:54:06,150,1,150
1485,73,Niels Jacobsen,Frederiksberg,Region Hovedstaden,1,MacBook Pro M3 Max, Computing ,3.0,2023-11-29 18:54:06,28000,1,28000
1485,73,Niels Jacobsen,Frederiksberg,Region Hovedstaden,10,Kindle Paperwhite,Computing,3.0,2023-11-29 18:54:06,1500,1,1500
1577,12,Verner Valentin,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,5.0,2023-11-30 18:54:06,2200,1,2200
1577,12,Verner Valentin,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,8.0,2023-11-30 18:54:06,150,1,150
1577,12,Verner Valentin,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,14.0,2023-11-30 18:54:06,1500,1,1500
1577,12,Verner Valentin,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera, Computing ,,2023-11-30 18:54:06,18000,2,36000
2345,34,Jens Jespersen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,5.0,30/11/2023,250,1,750
1490,25,Othilde Olsen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,3.0,2023-12-01 18:54:06,250,1,250
1490,25,Othilde Olsen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,14.0,2023-12-01 18:54:06,12500,1,12500
1747,19,Pernille Paulsen,Glostrup,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,11.0,2023-12-01 18:54:06,80,2,160
1747,19,Pernille Paulsen,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,9.0,2023-12-01 18:54:06,250,2,500
1246,51,Soren Sorensen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,,2023-12-05 18:54:06,12500,1,12500
1723,75,Arne Dam,Viborg,Region Midtjylland,12,Logitech MX Master 3S Mouse,Computing,8.0,2023-12-06 18:54:06,800,2,1600
1723,75,Arne Dam,Viborg,Region Midtjylland,1,MacBook Pro M3 Max,Computing,8.0,2023-12-06 18:54:06,28000,1,28000
2220,50,Xenia Xerxes,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,11.0,2023-12-06 18:54:06,15000,1,15000
2220,50,Xenia Xerxes,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,13.0,2023-12-06 18:54:06,12500,2,25000
2220,50,Xenia Xerxes,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,6.0,2023-12-06 18:54:06,18000,2,36000
2220,50,Xenia Xerxes,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,9.0,2023-12-06 18:54:06,1500,1,1500
2327,151,Flemming Bak,Herning,Region Midtjylland,4,iPhone 15 Pro Max,Mobile,9.0,2023-12-06 18:54:06,12500,1,12500
2327,151,Flemming Bak,Herning,Region Midtjylland,11,Bose QuietComfort Headphones,Audio,1.0,2023-12-06 18:54:06,3800,1,3800
1863,67,Nina Nielsen,Frederikshavn,Region Nordjylland,11,Bose QuietComfort Headphones,Audio,,2023-12-07 18:54:06,3800,1,3800
2210,148,Thorkild Thomsen,KOLDING,Region Syddanmark,11,Bose QuietComfort Headphones, Audio ,3.0,2023-12-07 18:54:06,3800,1,3800
1195,147,Uffe Udsholt,Ringsted,Region Sjælland,7,AA Alkaline Batteries,Accessories,10.0,2099-01-01 12:00:00,80,2,160
1633,93,Karin Kierkegaard,Ikast,Region Midtjylland,3,Sony Alpha a7 IV Camera,Computing,3.0,2023-12-08 18:54:06,18000,1,18000
1633,93,Karin Kierkegaard,IKAST,Region Midtjylland,1,MacBook Pro M3 Max,Computing,3.0,2023-12-08 18:54:06,28000,4,112000
2310,59,Gitte Enevold,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,,2023-12-08 18:54:06,200,1,200
2396,94,Jens Petersen,Esbjerg,Region Syddanmark,12,Logitech MX Master 3S Mouse,Computing,11.0,2023-12-08 18:54:06,800,1,800
2497,72,Othilde Olsen,KØBENHAVN,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,8.0,2023-12-08 18:54:06,80,2,160
2497,72,Othilde Olsen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,,2023-12-08 18:54:06,250,1,250
1232,21,Yngrid Yngverson,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,12.0,2023-12-09 18:54:06,1500,1,1500
1232,21,Yngrid Yngverson,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,10.0,2023-12-09 18:54:06,150,2,300
1913,96,Bjorn Feddersen,Frederikshavn,Region Nordjylland,5,USB-C Charging Cable,Accessories,,2023-12-09 18:54:06,150,2,300
2314,36,Klara Bergstrom,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,9.0,2023-12-09 18:54:06,150,1,150
2314,36,Klara Bergstrom,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,7.0,2023-12-09 18:54:06,3800,1,3800
1527,200,Ida Iversen,næstved,Region Sjælland,12,Logitech MX Master 3S Mouse,Computing,1.0,2023-12-10 18:54:06,800,2,1600
1248,61,Margrete Manz,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,14.0,2023-12-11 18:54:06,28000,5,140000
1248,61,Margrete Manz,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,6.0,2023-12-11 18:54:06,3800,1,3800
1248,61,Margrete Manz,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,12.0,2023-12-11 18:54:06,80,1,80
1248,61,,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,6.0,2023-12-11 18:54:06,150,3,450
1199,181,Helga Möller,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,10.0,2023-12-12 18:54:06,18000,1,18000
1199,181,Helga Möller,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,4.0,2023-12-12 18:54:06,150,1,150
1284,150,Dagmar Danielsen,Frederikshavn,Region Nordjylland,9,Apple AirPods Pro (2nd Gen),Audio,9.0,2023-12-12 18:54:06,2200,1,2200
1284,150,Dagmar Danielsen,Frederikshavn,Region Nordjylland,1,MacBook Pro M3 Max,Computing,,2023-12-12 18:54:06,28000,1,28000
1952,165,Lars Nielsen,brønderslev,Region Nordjylland,3,Sony Alpha a7 IV Camera,Computing,3.0,2023-12-12 18:54:06,18000,1,18000
2097,44,Erik Albertsen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,,2023-12-13 18:54:06,80,2,160
1781,162,Julie Holm,Middelfart,Region Syddanmark,6,Screen Protector Kit,Accessories,1.0,2023-12-14 18:54:06,200,1,200
1781,162,Julie Holm,Middelfart,Region Syddanmark,12,Logitech MX Master 3S Mouse,Computing,,2023-12-14 18:54:06,800,3,2400
2072,175,Karin Kierkegaard,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,13.0,2023-12-14 18:54:06,3800,1,3800
2076,40,Xenia Xerxes,Næstved,Region Sjælland,11,Bose QuietComfort Headphones,Audio,15.0,2023-12-14 18:54:06,3800,1,3800
2112,86,Hanne Garde,Frederiksberg,Region Hovedstaden,6,Screen Protector Kit,Accessories,9.0,2023-12-14 18:54:06,200,1,200
1810,147,Uffe Udsholt,Ringsted,Region Sjælland,4,iPhone 15 Pro Max,Mobile,9.0,2023-12-15 18:54:06,12500,1,12500
1810,147,Uffe Udsholt,RINGSTED,Region Sjælland,11,Bose QuietComfort Headphones,Audio,10.0,2023-12-15 18:54:06,3800,1,3800
1810,147,Uffe Udsholt,Ringsted,Region Sjælland,9,Apple AirPods Pro (2nd Gen),Audio,4.0,2023-12-15 18:54:06,2200,1,2200
1810,147,Uffe Udsholt,Ringsted,Region Sjælland,10,Kindle Paperwhite,Computing,12.0,2023-12-15 18:54:06,1500,2,3000
1810,147,Uffe Udsholt,Ringsted,Region Sjælland,4,iPhone 15 Pro Max,Mobile,,2023-12-15 18:54:06,12500,1,12500
1997,59,Gitte Enevold,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,8.0,2023-12-15 18:54:06,200,1,200
1042,146,Astrid Kristensen,Sæby,Region Nordjylland,3,Sony Alpha a7 IV Camera,Computing,10.0,2023-12-16 18:54:06,18000,3,54000
1925,137,Liv Andersen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,12.0,2023-12-16 18:54:06,18000,2,36500
1914,115,Erik Albertsen,Sæby,Region Nordjylland,3,Sony Alpha a7 IV Camera,Computing,7.0,2023-12-19 18:54:06,18000,2,36000
1914,115,Erik Albertsen,Sæby,Region Nordjylland,5,USB-C Charging Cable,Accessories,10.0,2023-12-19 18:54:06,150,1,150
1192,142,Kristen Knudsen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,5.0,2023-12-20 18:54:06,2200,1,2200
1192,142,Kristen Knudsen,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,7.0,2023-12-20 18:54:06,3800,3,11400
1192,142,Kristen Knudsen,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,14.0,2023-12-20 18:54:06,15000,1,15000
2038,98,Quincy Quist,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,5.0,2023-12-20 18:54:06,200,1,200
1498,80,Kai Jørgensen,Roskilde,Region Sjælland,7,AA Alkaline Batteries,Accessories,3.0,2023-12-21 18:54:06,80,1,80
1498,80,Kai Jørgensen,ROSKILDE,Region Sjælland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,1.0,2023-12-21 18:54:06,15000,2,30000
1498,80,Kai Jørgensen,Roskilde,Region Sjælland,4,iPhone 15 Pro Max,Mobile,,2023-12-21 18:54:06,12500,5,62500
1498,80,Kai Jørgensen,Roskilde,Region Sjælland,9,Apple AirPods Pro (2nd Gen),Audio,11.0,2023-12-21 18:54:06,2200,1,2200
1498,80,Kai Jørgensen,Roskilde,Region Sjælland,4,iPhone 15 Pro Max,Mobile,7.0,2023-12-21 18:54:06,12500,3,37500
1514,153,Quincy Quist,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,7.0,2023-12-21 18:54:06,200,3,600
1795,135,Yourik Yates,Odense,Region Syddanmark,10,Kindle Paperwhite,Computing,7.0,2023-12-21 18:54:06,1500,2,3000
1795,135,Yourik Yates,Odense,Region Syddanmark,1,MacBook Pro M3 Max,Computing,15.0,2023-12-21 18:54:06,28000,1,28000
1795,135,Yourik Yates,Odense,Region Syddanmark,2,"Samsung 75"" QLED 4K TV",Home Entertainment,13.0,2023-12-21 18:54:06,15000,4,60000
1395,56,Ole Schmidt,Lyngby,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,3.0,2023-12-22 18:54:06,3800,1,3800
1395,56,Ole Schmidt,lyngby,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,13.0,2023-12-22 18:54:06,800,1,800
1395,56,Ole Schmidt,Lyngby,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,12.0,2023-12-22 18:54:06,15000,1,15000
1395,56,Ole Schmidt,LYNGBY,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,11.0,2023-12-22 18:54:06,80,1,580
1956,77,Karin Kierkegaard,Glostrup,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,12.0,22/12/2023,250,1,250
1956,77,Karin Kierkegaard,Glostrup,Region Hovedstaden,10,Kindle Paperwhite,Computing,6.0,2023-12-22 18:54:06,1500,1,1500
2123,84,Niels Nielsen,Ringsted,Region Sjælland,3,Sony Alpha a7 IV Camera,Computing,,2023-12-22 18:54:06,18000,1,18000
2123,84,Niels Nielsen,Ringsted,Region Sjælland,5,USB-C Charging Cable,Accessories,5.0,2023-12-22 18:54:06,150,1,150
2123,84,Niels Nielsen,Ringsted,Region Sjælland,5,USB-C Charging Cable,Accessories,1.0,2023-12-22 18:54:06,150,1,150
2426,195,Sophia Larsen,glostrup,Region Hovedstaden,6,Screen Protector Kit,Accessories,5.0,2023-12-22 18:54:06,200,1,200
1017,80,Kai Jørgensen,Roskilde,Region Sjælland,10,Kindle Paperwhite,Computing,3.0,2023-12-24 18:54:06,1500,1,1500
1017,80,Kai Jørgensen,Roskilde,Region Sjælland,10,Kindle Paperwhite,Computing,4.0,2023-12-24 18:54:06,1500,2,3000
2070,142,Kristen Knudsen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera, Computing ,15.0,2023-12-24 18:54:06,18000,1,18000
2155,115,Erik Albertsen,Sæby,Region Nordjylland,11,Bose QuietComfort Headphones,Audio,8.0,2023-12-26 18:54:06,3800,1,3800
2155,115,,Sæby,Region Nordjylland,6,Screen Protector Kit,Accessories,4.0,2023-12-26 18:54:06,200,1,200
1880,117,Julie Holm,Hjørring,Region Nordjylland,5,USB-C Charging Cable,Accessories,10.0,2023-12-27 18:54:06,150,2,300
1752,101,Uffe Udsholt,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,9.0,2023-12-28 18:54:06,200,1,200
1752,101,Uffe Udsholt,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,15.0,2023-12-28 18:54:06,800,1,800
2031,21,Yngrid Yngverson,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable, Accessories ,15.0,2023-12-28 18:54:06,250,1,250
2031,21,Yngrid Yngverson,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,,2023-12-28 18:54:06,3800,2,7600
1369,191,,København,Region Hovedstaden,6,Screen Protector Kit, Accessories ,2.0,29/12/2023,200,1,200
1484,94,Jens Petersen, Esbjerg ,Region Syddanmark,9,Apple AirPods Pro (2nd Gen),Audio,1.0,2023-12-29 18:54:06,2200,2,4400
1484,94,Jens Petersen,Esbjerg,Region Syddanmark,3,Sony Alpha a7 IV Camera,Computing,11.0,2023-12-29 18:54:06,18000,1,18000
2403,147,Uffe Udsholt,Ringsted,Region Sjælland,11,Bose QuietComfort Headphones,Audio,8.0,2023-12-29 18:54:06,3800,2,7600
2403,147,Uffe Udsholt,Ringsted,Region Sjælland,12,Logitech MX Master 3S Mouse, Computing ,14.0,2023-12-29 18:54:06,800,1,1300
2435,106,Quincy Quist,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,1.0,2023-12-30 18:54:06,80,1,80
2474,103,Zacharia Zeuthen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,10.0,2023-12-30 18:54:06,1500,4,6000
1637,95,Waldemar Weise,Odense,Region Syddanmark,4,iPhone 15 Pro Max,Mobile,3.0,31/12/2023,12500,2,25000
2377,43,Verner Valentin,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,3.0,2023-12-31 18:54:06,80,1,80
2377,43,Verner Valentin,københavn,Region Hovedstaden,10,Kindle Paperwhite,Computing,10.0,2023-12-31 18:54:06,1500,2,3000
1285,164,Tina Thegler,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,13.0,2024-01-01 18:54:06,15000,1,15000
1967,116,Jens Jespersen,KØBENHAVN,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,4.0,2024-01-02 18:54:06,800,3,2400
1989,53,Kai Jørgensen,Ikast,Region Midtjylland,6,Screen Protector Kit,Accessories,7.0,2024-01-02 18:54:06,200,1,200
1989,53,Kai Jørgensen,IKAST,Region Midtjylland,1,MacBook Pro M3 Max, Computing ,2.0,2024-01-02 18:54:06,28000,2,56000
1989,53,Kai Jørgensen, Ikast ,Region Midtjylland,11,Bose QuietComfort Headphones,Audio,6.0,2024-01-02 18:54:06,3800,2,7600
1024,110,Verner Valentin,Køge,Region Sjælland,1,MacBook Pro M3 Max, Computing ,6.0,2024-01-03 18:54:06,28000,2,56000
1024,110,Verner Valentin,Køge,Region Sjælland,10,Kindle Paperwhite,Computing,4.0,2024-01-03 18:54:06,1500,1,1500
1305,177,Nina Nielsen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,14.0,2024-01-03 18:54:06,250,1,250
1305,177,Nina Nielsen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,12.0,2024-01-03 18:54:06,12500,2,25000
1305,177,Nina Nielsen,København,Region Hovedstaden,11,Bose QuietComfort Headphones, Audio ,14.0,2024-01-03 18:54:06,3800,1,3800
1305,177,Nina Nielsen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,1.0,2024-01-03 18:54:06,80,1,80
1305,177,,københavn,Region Hovedstaden,6,Screen Protector Kit,Accessories,2.0,2024-01-03 18:54:06,200,1,200
1716,195,Sophia Larsen,Glostrup,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,11.0,2024-01-03 18:54:06,15000,1,15000
1716,195,Sophia Larsen,Glostrup,Region Hovedstaden,10,Kindle Paperwhite,Computing,6.0,2024-01-03 18:54:06,1500,1,1500
1716,195,Sophia Larsen,Glostrup,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,1.0,2024-01-03 18:54:06,3800,3,11900
1012,197,Liv Andersen,København,Region Hovedstaden,6,Screen Protector Kit,Accessories,13.0,2024-01-06 18:54:06,200,1,200
1012,197,Liv Andersen,København,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,10.0,2024-01-06 18:54:06,12500,1,12500
1012,197,Liv Andersen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,12.0,2024-01-06 18:54:06,800,1,800
1060,79,Zita Zimmer,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,15.0,2024-01-06 18:54:06,18000,1,18000
1666,142,Kristen Knudsen,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,13.0,2024-01-06 18:54:06,250,1,250
2270,178,Olaf Østergaard,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,3.0,2024-01-06 18:54:06,80,2,160
2270,178,Olaf Østergaard,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,8.0,2024-01-06 18:54:06,250,1,250
2413,3,Ingrid Lund,Frederikshavn,Region Nordjylland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,10.0,2024-01-06 18:54:06,15000,1,15000
1282,117,Julie Holm,Hjørring,Region Nordjylland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,7.0,2024-01-07 18:54:06,15000,1,15000
2417,119,Rasmus Gram,København,Region Hovedstaden,2,"Samsung 75"" QLED 4K TV",Home Entertainment,9.0,2024-01-07 18:54:06,15000,1,15000
1309,176,Waldemar Weise,Aarhus,Region Midtjylland,8,HDMI 2.1 High-Speed Cable,Accessories,1.0,2024-01-09 18:54:06,250,3,750
1382,90,Viggo Vigen,Glostrup,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,10.0,2024-01-09 18:54:06,3800,4,15200
1382,90,Viggo Vigen,Glostrup,Region Hovedstaden,4,iPhone 15 Pro Max,Mobile,15.0,2024-01-09 18:54:06,12500,1,12500
1640,136,Thomas Vang,København,Region Hovedstaden,8,HDMI 2.1 High-Speed Cable,Accessories,9.0,2024-01-10 18:54:06,250,1,250
2235,69,Poul Pedersen,Slagelse,Region Sjælland,4,iPhone 15 Pro Max,Mobile,3.0,2024-01-10 18:54:06,12500,2,25000
1632,200,Ida Iversen,næstved,Region Sjælland,8,HDMI 2.1 High-Speed Cable,Accessories,7.0,2024-01-11 18:54:06,250,1,250
1632,200,Ida Iversen, Næstved ,Region Sjælland,10,Kindle Paperwhite,Computing,9.0,2024-01-11 18:54:06,1500,1,1500
1269,34,Jens Jespersen,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,12.0,2024-01-12 18:54:06,2200,1,2200
1278,143,, Frederikshavn ,Region Nordjylland,8,HDMI 2.1 High-Speed Cable,Accessories,8.0,2024-01-12 18:54:06,250,1,250
1278,143,Yourik Yates,Frederikshavn,Region Nordjylland,4,iPhone 15 Pro Max,Mobile,2.0,12/01/2024,12500,4,50000
1741,187,Quincy Quist,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,,2024-01-12 18:54:06,3800,3,11400
1753,87,Zita Zimmer,Frederiksberg,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,14.0,2024-01-13 18:54:06,80,1,80
1264,9,Nina Nielsen,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,2.0,2024-01-14 18:54:06,28000,2,56000
1264,9,Nina Nielsen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,11.0,2024-01-14 18:54:06,150,1,150
1264,9,Nina Nielsen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,8.0,2024-01-14 18:54:06,80,2,160
1503,5,Christian Madsen,København,Region Hovedstaden,1,MacBook Pro M3 Max,Computing,15.0,2024-01-19 18:54:06,28000,1,28000
1503,5,,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,9.0,2024-01-19 18:54:06,1500,1,1500
1503,5,Christian Madsen,København,Region Hovedstaden,11,Bose QuietComfort Headphones,Audio,11.0,2024-01-19 18:54:06,3800,1,3800
1029,111,Liv Andersen,Silkeborg,Region Midtjylland,9,Apple AirPods Pro (2nd Gen),Audio,14.0,2024-01-20 18:54:06,2200,1,2200
1337,200,Ida Iversen,Næstved,Region Sjælland,2,"Samsung 75"" QLED 4K TV",Home Entertainment,,2024-01-20 18:54:06,15000,2,30000
1337,200,Ida Iversen,Næstved,Region Sjælland,7,AA Alkaline Batteries, Accessories ,3.0,2099-01-01 12:00:00,80,1,80
1437,177,Nina Nielsen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,10.0,2024-01-20 18:54:06,18000,3,54000
1437,177,Nina Nielsen,København,Region Hovedstaden,12,Logitech MX Master 3S Mouse,Computing,10.0,2024-01-20 18:54:06,800,1,800
1437,177,Nina Nielsen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,6.0,2024-01-20 18:54:06,1500,1,1500
1502,131,Jytte Ibsen,København,Region Hovedstaden,3,Sony Alpha a7 IV Camera,Computing,15.0,2024-01-20 18:54:06,18000,2,36000
1886,136,Thomas Vang,København,Region Hovedstaden,9,Apple AirPods Pro (2nd Gen),Audio,14.0,2024-01-21 18:54:06,2200,1,2200
1886,136,Thomas Vang,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,8.0,2024-01-21 18:54:06,1500,3,4500
1665,7,Gitte Enevold,Hjørring,Region Nordjylland,12,Logitech MX Master 3S Mouse,Computing,15.0,2024-01-22 18:54:06,800,1,800
2105,20,Niels Jacobsen,København,Region Hovedstaden,5,USB-C Charging Cable,Accessories,8.0,2024-01-22 18:54:06,150,1,150
1572,135,,Odense,Region Syddanmark,4,iPhone 15 Pro Max,Mobile,14.0,2024-01-23 18:54:06,12500,2,25000
2079,82,Maria Christensen,København,Region Hovedstaden,7,AA Alkaline Batteries,Accessories,12.0,2024-01-23 18:54:06,80,2,160
2079,82,Maria Christensen,København,Region Hovedstaden,6,Screen Protector Kit, Accessories ,2.0,2024-01-23 18:54:06,200,1,200
2079,82,Maria Christensen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,1.0,2024-01-23 18:54:06,1500,2,3000
2079,82,Maria Christensen,København,Region Hovedstaden,10,Kindle Paperwhite,Computing,9.0,2024-01-23 18:54:06,1500,5,7500
